ticker,company_name,exchange,industry,market_cap,universe_order,session_date,close,daily_change_pct,weighted_momentum_score,stock_return_90d,index_return_90d,relative_performance,rs_pct,weighted_momentum_pct,rs_pct_blended,rs_rating,weighted_momentum_rating,latest_rs_rating
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-27,0.166139006614685,-2.7949397291834654,-1.4145497628070158,-0.20232090604050856,-0.13171275835635,-0.07060814768415857,0.6923076923076923,0.5384615384615384,0.5846153846153845,58,54,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-28,0.1618440002202987,-2.585188440633579,-1.4031191377689156,-0.22997430474895297,-0.14390267725157402,-0.08607162749737896,0.5897435897435898,0.28205128205128205,0.37435897435897436,38,29,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-29,0.1595789939165115,-1.3994997038531687,-1.1197552965540258,-0.19635494914353713,-0.10389413854528917,-0.09246081059824796,0.5128205128205128,0.2564102564102564,0.33333333333333326,34,26,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-30,0.1583549976348877,-0.7670159158066792,-3.2546384580859677,-0.1733011170172627,-0.0930044087979831,-0.08029670821927959,0.5128205128205128,0.20512820512820512,0.2974358974358974,30,21,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-05-01,0.1595260053873062,0.7394826623144946,-3.7996161293204045,-0.11785132508003326,-0.005623389787830391,-0.11222793529220287,0.5384615384615384,0.20512820512820512,0.3051282051282051,31,21,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-05-02,0.1599120050668716,0.24196661768607353,-1.757846355750714,-0.08610745350152049,0.021861861825287265,-0.10796931532680776,0.5641025641025641,0.23076923076923078,0.33076923076923076,33,24,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-05-03,0.1579550057649612,-1.2237976136263318,-4.86729386537651,-0.11612302490222504,-0.0019130947258394482,-0.11420993017638559,0.5641025641025641,0.20512820512820512,0.3128205128205128,32,21,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-05-04,0.1574759930372238,-0.3032589726533752,-3.9042362340124814,-0.1011541812309743,0.05545633582320342,-0.15661051705417772,0.5384615384615384,0.1794871794871795,0.28717948717948716,29,19,29
ICP-USD,Internet Computer,Crypto,Layer 1,,20,2026-04-15,2.499747037887573,,6.820640167936309,-0.4123872546975622,-0.21712037199956302,-0.1952668826979992,0.1282051282051282,0.8461538461538461,0.6307692307692307,63,84,27
ICP-USD,Internet Computer,Crypto,Layer 1,,20,2026-04-16,2.657196044921875,6.298597603994183,15.7693219048062,-0.3638710126671145,-0.21327358683068876,-0.15059742583642577,0.23076923076923078,0.8717948717948718,0.6794871794871794,68,86,27
ICP-USD,Internet Computer,Crypto,Layer 1,,20,2026-04-17,2.6197431087493896,-1.409490889618814,10.384452760722883,-0.34178018882787387,-0.18899118443676433,-0.15278900439110954,0.38461538461538464,0.7692307692307693,0.6538461538461539,65,76,27
ICP-USD,Internet Computer,Crypto,Layer 1,,20,2026-04-18,2.49439001083374,-4.784938549776008,6.3231740646171986,-0.3605420323131263,-0.19125677178541844,-0.16928526052770787,0.28205128205128205,0.7435897435897436,0.6051282051282052,60,74,27
ICP-USD,Internet Computer,Crypto,Layer 1,,20,2026-04-19,2.4095959663391118,-3.3993899962053598,1.2594906013009721,-0.37776526456577675,-0.20201530194498796,-0.1757499626207888,0.23076923076923078,0.5641025641025641,0.4641025641025641,46,56,27
